dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed snappy compressed size (B),decomposed row-ordered snappy compressed size (B),reordered snappy compressed size (B),reordered row-based snappy compressed size (B),standard snappy compressed size (B),standard snappy compression ratio,decomposed snappy compression ratio,decomposed row-ordered snappy compression ratio,reordered snappy compression ratio,reordered row-based snappy compression ratio,WE,entropy word,entropy list,max rep,unique ratio
citytemp_f32,11625300,4,2906325,"( (0,), (1,), (3,2,), )",-1,7529644,6234434,7544238,6237248,7241687,1.6053303601771245,1.5439375354266416,1.8646921276253787,1.5409508554740718,1.863850852170701,3.6736059114549064,9.429035680985953,"(2.319201665715632,2.319201665715632,5.02801015719418,)","(3002,3002,9,)","(1.7203857104762889e-06,1.7203857104762889e-06,4.404187418819299e-05,)"
citytemp_f32,11625300,4,2906325,"( (1,3,2,0,), )",-1,7544898,6216924,7544898,6216924,7241687,1.6053303601771245,1.5408160587459234,1.8699440430669572,1.5408160587459234,1.8699440430669572,4.810124645121107,9.429035680985953,"(4.810124645121107,)","(7,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (2,), (0,3,1,), )",-1,5636266,6230544,5640532,6227485,7241687,1.6053303601771245,2.062588955169965,1.8658563361401508,2.061028995137338,1.8667728625600866,4.07528335122948,9.429035680985953,"(7.4892188191275215,2.9373048619301323,)","(3002,5,)","(8.808374837638598e-05,2.179155233269966e-06,)"
citytemp_f32,11625300,4,2906325,"( (0,), (3,1,2,), )",-1,8136765,6230652,8147421,6230899,7241687,1.6053303601771245,1.428737342174685,1.8658239940218135,1.4268686986961887,1.86575003061356,4.324768085174219,9.429035680985953,"(2.319201665715632,4.993290224993748,)","(3002,5,)","(1.7203857104762889e-06,2.9361249458795328e-05,)"
citytemp_f32,11625300,4,2906325,"( (1,), (2,), (0,3,), )",-1,6943967,6232376,6952831,6226327,7241687,1.6053303601771245,1.6741583017315607,1.8653078697434173,1.6720239568601625,1.8671200532834205,3.693217217321177,9.429035680985953,"(2.319201665715632,7.4892188191275215,2.4822241922207766,)","(3002,3002,3,)","(1.7203857104762889e-06,8.808374837638598e-05,2.9246557078096907e-06,)"
citytemp_f32,11625300,4,2906325,"( (3,1,), (2,0,), )",-1,8099313,6232871,8107909,6221641,7241687,1.6053303601771245,1.4353439606544407,1.8651597313661714,1.4338222098940676,1.8685263260930678,4.157509979207839,9.429035680985953,"(2.4822241922207766,5.832795766194901,)","(3,9,)","(2.9246557078096907e-06,4.404187418819299e-05,)"
citytemp_f32,11625300,4,2906325,"( (0,), (1,3,2,), )",-1,8251123,6225935,8260632,6237248,7241687,1.6053303601771245,1.4089354867210198,1.86723761170009,1.4073136292719493,1.863850852170701,4.324768085174219,9.429035680985953,"(2.319201665715632,4.993290224993748,)","(3002,5,)","(1.7203857104762889e-06,2.9361249458795328e-05,)"
citytemp_f32,11625300,4,2906325,"( (0,1,), (2,), (3,), )",-1,5702276,6237200,5695783,6230706,7241687,1.6053303601771245,2.038712261560121,1.8638651959212467,2.0410363245931245,1.8658078233830966,3.3867043759058664,9.429035680985953,"(2.7059092775622076,7.4892188191275215,0.645780129371529,)","(6004,3002,5505,)","(1.204269997333402e-06,8.808374837638598e-05,4.473002847238351e-06,)"
citytemp_f32,11625300,4,2906325,"( (3,1,), (0,2,), )",-1,8104661,6239595,8112366,6229405,7241687,1.6053303601771245,1.4343968242471832,1.8631497717399927,1.433034456285626,1.86619749398217,4.157509979207839,9.429035680985953,"(2.4822241922207766,5.832795766194902,)","(3,8,)","(2.9246557078096907e-06,4.404187418819299e-05,)"
citytemp_f32,11625300,4,2906325,"( (2,0,), (1,), (3,), )",-1,7329654,6227704,7327794,6225797,7241687,1.6053303601771245,1.5860639533598722,1.8667072166564114,1.5864665409535257,1.8672790005841822,3.6576433318692407,9.429035680985953,"(5.832795766194901,2.319201665715632,0.645780129371529,)","(9,3002,5505,)","(4.404187418819299e-05,1.7203857104762889e-06,4.473002847238351e-06,)"
citytemp_f32,11625300,4,2906325,"( (0,), (2,), (3,1,), )",-1,7001650,6237158,7008622,6234215,7241687,1.6053303601771245,1.6603657709254247,1.8638777468840777,1.6587140810276257,1.8647576318750636,3.693217217321177,9.429035680985953,"(2.319201665715632,7.4892188191275215,2.4822241922207766,)","(3002,3002,3,)","(1.7203857104762889e-06,8.808374837638598e-05,2.9246557078096907e-06,)"
citytemp_f32,11625300,4,2906325,"( (0,1,), (3,2,), )",-1,6999929,6239643,7009315,6237248,7241687,1.6053303601771245,1.6607739878504482,1.8631354389986734,1.6585500865633802,1.863850852170701,3.8669597173781938,9.429035680985953,"(2.7059092775622076,5.02801015719418,)","(6004,9,)","(1.204269997333402e-06,4.404187418819299e-05,)"
citytemp_f32,11625300,4,2906325,"( (2,1,3,0,), )",-1,6949204,6227685,6949204,6227685,7241687,1.6053303601771245,1.6728966367946603,1.8667129117802201,1.6728966367946603,1.8667129117802201,4.810124645121107,9.429035680985953,"(4.810124645121107,)","(6,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (1,2,3,0,), )",-1,7454979,6225024,7454979,6225024,7241687,1.6053303601771245,1.5594007709478457,1.8675108722472396,1.5594007709478457,1.8675108722472396,4.810124645121107,9.429035680985953,"(4.810124645121107,)","(6,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (2,0,), (1,3,), )",-1,8100066,6228089,8106525,6225797,7241687,1.6053303601771245,1.435210527914217,1.8665918229492224,1.434067001582059,1.8672790005841822,4.157509979207839,9.429035680985953,"(5.832795766194901,2.4822241922207766,)","(9,3,)","(4.404187418819299e-05,2.9246557078096907e-06,)"
citytemp_f32,11625300,4,2906325,"( (3,2,1,0,), )",-1,6955703,6223526,6955703,6223526,7241687,1.6053303601771245,1.6713335805165919,1.8679603813015322,1.6713335805165919,1.8679603813015322,4.810124645121107,9.429035680985953,"(4.810124645121107,)","(7,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (3,1,0,2,), )",-1,7277370,6229405,7277370,6229405,7241687,1.6053303601771245,1.5974589721286674,1.86619749398217,1.5974589721286674,1.86619749398217,4.810124645121107,9.429035680985953,"(4.810124645121107,)","(7,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (2,3,), (1,), (0,), )",-1,7522551,6232381,7511632,6221469,7241687,1.6053303601771245,1.5453933113913085,1.865306373278527,1.5476397139795985,1.8685779837527117,3.673605911454906,9.429035680985953,"(5.02801015719418,2.319201665715632,2.319201665715632,)","(9,3002,3002,)","(4.404187418819299e-05,1.7203857104762889e-06,1.7203857104762889e-06,)"
citytemp_f32,11625300,4,2906325,"( (1,0,3,2,), )",-1,7138417,6227767,7138417,6227767,7241687,1.6053303601771245,1.628554341950043,1.8666883330734756,1.628554341950043,1.8666883330734756,4.810124645121107,9.429035680985953,"(4.810124645121107,)","(7,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (1,), (3,2,0,), )",-1,8115328,6226350,8126275,6216924,7241687,1.6053303601771245,1.4325114154350878,1.8671131561829966,1.4305816625698737,1.8699440430669572,4.326559251063804,9.429035680985953,"(2.319201665715632,4.995678446179861,)","(3002,5,)","(1.7203857104762889e-06,2.9361249458795328e-05,)"
citytemp_f32,11625300,4,2906325,"( (2,0,1,), (3,), )",-1,6968095,6225851,6968093,6225797,7241687,1.6053303601771245,1.6683612953038096,1.8672628047153714,1.6683617741611658,1.8672790005841822,4.018661944469156,9.429035680985953,"(5.1429558828350315,0.645780129371529,)","(13,5505,)","(2.9361249458795328e-05,4.473002847238351e-06,)"
citytemp_f32,11625300,4,2906325,"( (0,3,1,2,), )",-1,7224235,6230899,7224235,6230899,7241687,1.6053303601771245,1.6092084490606964,1.86575003061356,1.6092084490606964,1.86575003061356,4.810124645121105,9.429035680985953,"(4.810124645121105,)","(7,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (2,3,), (1,0,), )",-1,7001857,6228108,7001872,6221469,7241687,1.6053303601771245,1.660316684559539,1.8665861285642444,1.6603131276892809,1.8685779837527117,3.8669597173781938,9.429035680985953,"(5.02801015719418,2.7059092775622076,)","(9,6004,)","(4.404187418819299e-05,1.204269997333402e-06,)"
citytemp_f32,11625300,4,2906325,"( (0,1,), (2,3,), )",-1,6992836,6237590,7001565,6230706,7241687,1.6053303601771245,1.6624585504364753,1.8637486593379815,1.6603859280032394,1.8658078233830966,3.8669597173781938,9.429035680985953,"(2.7059092775622076,5.02801015719418,)","(6004,9,)","(1.204269997333402e-06,4.404187418819299e-05,)"
citytemp_f32,11625300,4,2906325,"( (3,1,), (0,), (2,), )",-1,7001650,6237158,6993956,6229405,7241687,1.6053303601771245,1.6603657709254247,1.8638777468840777,1.6621923272036598,1.86619749398217,3.693217217321177,9.429035680985953,"(2.4822241922207766,2.319201665715632,7.4892188191275215,)","(3,3002,3002,)","(2.9246557078096907e-06,1.7203857104762889e-06,8.808374837638598e-05,)"
citytemp_f32,11625300,4,2906325,"( (0,3,), (2,1,), )",-1,8100138,6237479,8109750,6226034,7241687,1.6053303601771245,1.4351977707046473,1.863781825958853,1.4334967169148247,1.8672079208048014,4.155718813318254,9.429035680985953,"(2.4822241922207766,5.829213434415732,)","(3,9,)","(2.9246557078096907e-06,4.404187418819299e-05,)"
citytemp_f32,11625300,4,2906325,"( (3,0,2,1,), )",-1,7356766,6221369,7356766,6221369,7241687,1.6053303601771245,1.5802188081012771,1.8686080185888347,1.5802188081012771,1.8686080185888347,4.810124645121107,9.429035680985953,"(4.810124645121107,)","(7,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (1,0,2,3,), )",-1,7240394,6221282,7240394,6221282,7241687,1.6053303601771245,1.6056170423874723,1.8686341496816894,1.6056170423874723,1.8686341496816894,4.810124645121107,9.429035680985953,"(4.810124645121107,)","(7,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (0,1,2,), (3,), )",-1,6966856,6230694,6966852,6230706,7241687,1.6053303601771245,1.6686580001079396,1.865811416834144,1.668658958163601,1.8658078233830966,4.018661944469156,9.429035680985953,"(5.1429558828350315,0.645780129371529,)","(12,5505,)","(2.9361249458795328e-05,4.473002847238351e-06,)"
citytemp_f32,11625300,4,2906325,"( (0,3,2,1,), )",-1,7505249,6226034,7505249,6226034,7241687,1.6053303601771245,1.5489559373712984,1.8672079208048014,1.5489559373712984,1.8672079208048014,4.810124645121107,9.429035680985953,"(4.810124645121107,)","(7,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (0,2,1,3,), )",-1,7338663,6232546,7338663,6232546,7241687,1.6053303601771245,1.5841168888665416,1.8652569912841397,1.5841168888665416,1.8652569912841397,4.810124645121107,9.429035680985953,"(4.810124645121107,)","(7,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (1,), (2,0,3,), )",-1,8137401,6227327,8145712,6226327,7241687,1.6053303601771245,1.4286256754460054,1.8668202263989029,1.427168060938074,1.8671200532834205,4.326559251063804,9.429035680985953,"(2.319201665715632,4.995678446179861,)","(3002,5,)","(1.7203857104762889e-06,2.9361249458795328e-05,)"
citytemp_f32,11625300,4,2906325,"( (0,), (2,1,3,), )",-1,8212122,6236716,8222075,6232546,7241687,1.6053303601771245,1.4156268014527793,1.864009841076618,1.4139131545260777,1.8652569912841397,4.324768085174219,9.429035680985953,"(2.319201665715632,4.993290224993748,)","(3002,5,)","(1.7203857104762889e-06,2.9361249458795328e-05,)"
citytemp_f32,11625300,4,2906325,"( (2,3,), (0,1,), )",-1,6992836,6237590,6992816,6224317,7241687,1.6053303601771245,1.6624585504364753,1.8637486593379815,1.6624633051977915,1.86772299675611,3.8669597173781938,9.429035680985953,"(5.02801015719418,2.7059092775622076,)","(9,6004,)","(4.404187418819299e-05,1.204269997333402e-06,)"
citytemp_f32,11625300,4,2906325,"( (2,0,3,1,), )",-1,6936501,6227485,6936501,6227485,7241687,1.6053303601771245,1.675960257195955,1.8667728625600866,1.675960257195955,1.8667728625600866,4.810124645121105,9.429035680985953,"(4.810124645121105,)","(6,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (1,2,), (0,3,), )",-1,8104762,6234811,8111191,6226327,7241687,1.6053303601771245,1.4343789490672274,1.8645793753812265,1.4332420479310621,1.8671200532834205,4.155718813318254,9.429035680985953,"(5.829213434415731,2.4822241922207766,)","(9,3,)","(4.404187418819299e-05,2.9246557078096907e-06,)"
citytemp_f32,11625300,4,2906325,"( (1,), (2,), (3,0,), )",-1,6943012,6227718,6950180,6225024,7241687,1.6053303601771245,1.6743885794810667,1.8667030202716308,1.6726617152361523,1.8675108722472396,3.693217217321177,9.429035680985953,"(2.319201665715632,7.4892188191275215,2.4822241922207766,)","(3002,3002,3,)","(1.7203857104762889e-06,8.808374837638598e-05,2.9246557078096907e-06,)"
citytemp_f32,11625300,4,2906325,"( (0,), (3,2,1,), )",-1,8190727,6232606,8202935,6226034,7241687,1.6053303601771245,1.41932456056709,1.865239034843531,1.417212253906681,1.8672079208048014,4.324768085174219,9.429035680985953,"(2.319201665715632,4.993290224993748,)","(3002,5,)","(1.7203857104762889e-06,2.9361249458795328e-05,)"
citytemp_f32,11625300,4,2906325,"( (0,2,), (1,3,), )",-1,8105414,6234813,8111873,6232546,7241687,1.6053303601771245,1.434263567536464,1.8645787772624456,1.4331215491169549,1.8652569912841397,4.157509979207839,9.429035680985953,"(5.832795766194902,2.4822241922207766,)","(8,3,)","(4.404187418819299e-05,2.9246557078096907e-06,)"
citytemp_f32,11625300,4,2906325,"( (0,1,3,2,), )",-1,7130917,6237248,7130917,6237248,7241687,1.6053303601771245,1.6302671872355265,1.863850852170701,1.6302671872355265,1.863850852170701,4.810124645121107,9.429035680985953,"(4.810124645121107,)","(7,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (0,), (1,), (2,3,), )",-1,7522551,6232381,7536488,6230706,7241687,1.6053303601771245,1.5453933113913085,1.865306373278527,1.5425354621409866,1.8658078233830966,3.6736059114549064,9.429035680985953,"(2.319201665715632,2.319201665715632,5.02801015719418,)","(3002,3002,9,)","(1.7203857104762889e-06,1.7203857104762889e-06,4.404187418819299e-05,)"
citytemp_f32,11625300,4,2906325,"( (2,3,1,0,), )",-1,6974177,6221469,6974177,6221469,7241687,1.6053303601771245,1.666906360420735,1.8685779837527117,1.666906360420735,1.8685779837527117,4.810124645121105,9.429035680985953,"(4.810124645121105,)","(6,)","(2.2020937094096496e-05,)"
citytemp_f32,11625300,4,2906325,"( (0,), (2,3,1,), )",-1,8196634,6230549,8206204,6234215,7241687,1.6053303601771245,1.418301707749791,1.8658548387951046,1.4166476972787905,1.8647576318750636,4.324768085174219,9.429035680985953,"(2.319201665715632,4.993290224993748,)","(3002,4,)","(1.7203857104762889e-06,2.9361249458795328e-05,)"
